read_id	ssu_model	ssu_strand	ssu_start	ssu_end	ssu_score	ssu_evalue	s58s_model	s58s_strand	s58s_start	s58s_end	s58s_score	s58s_evalue	s58e_model	s58e_strand	s58e_start	s58e_end	s58e_score	s58e_evalue	lsu_model	lsu_strand	lsu_start	lsu_end	lsu_score	lsu_evalue	full_start	full_end	its1_start	its1_end	its2_start	its2_end	selected_region	selected_start	selected_end
SRR21494940.266	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	586	57.5	0.00000000000000075	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	814	858	60	0.00000000000000013	32	813	32	431	587	813	full	32	813
SRR21494940.647	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	585	36.7	0.0000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	862	60	0.00000000000000013	31	817	31	430	586	817	full	31	817
SRR21494940.834	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	422	466	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	535	579	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	853	60	0.00000000000000013	32	808	32	421	580	808	full	32	808
SRR21494940.572	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	34.6	0.000000011	2_5.8_Fungi_Ge_58S_start_zero_long	-	425	471	52.9	0.000000000000025	3_End_Fungi_Ge_58S_end_fourteenb_long	-	540	584	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	32	811	32	424	585	811	full	32	811
SRR21494940.256	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	588	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	861	60	0.00000000000000013	31	816	31	430	589	816	full	31	816
SRR21494940.307	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	545	588	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	826	871	50.5	0.00000000000011	31	825	31	429	589	825	full	31	825
SRR21494940.887	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	427	473	48.6	0.00000000000051	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	584	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	819	863	60	0.00000000000000013	32	818	32	426	585	818	full	32	818
SRR21494940.699	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	421	465	48.6	0.00000000000049	3_End_Fungi_Ge_58S_end_fourteenb_long	+	534	576	40.4	0.00000000016	4_LSU_Fungi_Ge_4_LSU_start_elevenc_long	+	806	849	45.1	0.0000000000053	31	805	31	420	577	805	full	31	805
SRR21494940.486	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	545	589	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_zerod_long	+	820	864	58.4	0.00000000000000039	31	819	31	431	590	819	full	31	819
SRR21494940.168	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	538	582	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	32	809	32	423	583	809	full	32	809
SRR21494940.158	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Cr_58S_start_long	+	421	466	50.9	0.000000000000083	3_End_Fungi_Ge_58S_end_fourteenb_long	+	535	579	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	808	852	60	0.00000000000000013	31	807	31	420	580	807	full	31	807
SRR21494940.880	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_thirtyfived_long	+	540	586	47.7	0.00000000000075	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	861	60	0.00000000000000013	31	816	31	426	587	816	full	31	816
SRR21494940.967	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	432	476	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	544	586	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	811	855	57.6	0.00000000000000069	32	810	32	431	587	810	full	32	810
SRR21494940.624	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	578	43.6	0.000000000017	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	810	856	53.5	0.000000000000014	31	809	31	423	579	809	full	31	809
SRR21494940.68	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	581	46.4	0.0000000000023	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	856	47.1	0.0000000000014	31	812	31	424	582	812	full	31	812
SRR21494940.96	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	56.9	0.0000000000000012	3_End_Fungi_Ge_58S_end_fourteenb_long	+	541	585	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	816	860	60	0.00000000000000013	31	815	31	427	586	815	full	31	815
SRR21494940.778	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	544	588	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	820	864	55.9	0.0000000000000023	32	819	32	429	589	819	full	32	819
SRR21494940.874	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	29	28.2	0.0000011	2_5.8_Fungi_Ge_58S_start_zero_long	-	434	476	48.9	0.00000000000042	3_End_Fungi_Ge_58S_end_fourteenb_long	-	545	588	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	815	859	60	0.00000000000000013	30	814	30	433	589	814	full	30	814
SRR21494940.17	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	54.5	0.0000000000000074	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	585	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	853	53.4	0.000000000000015	32	811	32	428	586	811	full	32	811
SRR21494940.38	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	821	865	60	0.00000000000000013	31	820	31	426	584	820	full	31	820
SRR21494940.14	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	586	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_elevenc_long	-	818	862	43.9	0.000000000013	32	817	32	428	587	817	full	32	817
SRR21494940.229	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	34.6	0.000000011	2_5.8_Fungi_Ge_58S_start_zero_long	-	416	459	50.6	0.00000000000012	3_End_Fungi_Ge_58S_end_fourteenb_long	-	528	571	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	804	848	60	0.00000000000000013	32	803	32	415	572	803	full	32	803
SRR21494940.992	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	426	470	55.1	0.0000000000000049	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	582	40.1	0.00000000021	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	812	856	60	0.00000000000000013	32	811	32	425	583	811	full	32	811
SRR21494940.928	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	541	585	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	60	0.00000000000000013	32	812	32	427	586	812	full	32	812
SRR21494940.230	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	423	467	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	32	809	32	422	581	809	full	32	809
SRR21494940.517	1_SSU_Fungi_Ge_1_SSU_end_seven_long	-	1	28	27.8	0.0000015	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	580	54.6	0.0000000000000064	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	29	809	29	425	581	809	full	29	809
SRR21494940.986	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	545	588	46.7	0.0000000000019	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	862	58.2	0.00000000000000045	31	817	31	429	589	817	full	31	817
SRR21494940.396	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	587	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	815	859	55.4	0.0000000000000033	31	814	31	429	588	814	full	31	814
SRR21494940.911	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	582	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	814	858	55.4	0.0000000000000034	31	813	31	424	583	813	full	31	813
SRR21494940.852	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	25	27.7	0.0000016	2_5.8_Fungi_Ge_58S_start_onee_long	+	433	477	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	588	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	822	866	60	0.00000000000000013	26	821	26	432	589	821	full	26	821
SRR21494940.236	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	427	471	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	581	47.5	0.000000000001	4_LSU_Fungi_Ge_4_LSU_start_fortyfour_long	+	811	856	38.4	0.00000000078	31	810	31	426	582	810	full	31	810
SRR21494940.16	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	418	462	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	531	573	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	800	844	60	0.00000000000000013	32	799	32	417	574	799	full	32	799
SRR21494940.634	1_SSU_Fungi_Ge_1_SSU_end_ten_long	+	1	31	31.2	0.00000012	2_5.8_Fungi_Ge_58S_start_onee_long	+	441	485	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	552	596	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	826	870	55.5	0.0000000000000032	32	825	32	440	597	825	full	32	825
SRR21494940.976	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	24	26.1	0.000005	2_5.8_Fungi_Ge_58S_start_zero_long	+	435	479	56.5	0.0000000000000019	3_End_Fungi_Ge_58S_end_fourteenb_long	+	548	592	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	822	868	53.9	0.00000000000001	25	821	25	434	593	821	full	25	821
SRR21494940.963	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	543	587	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	816	860	47.5	0.000000000001	31	815	31	428	588	815	full	31	815
SRR21494940.489	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	32	30.6	0.0000002	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	586	38.6	0.00000000063	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	815	859	58.2	0.00000000000000044	33	814	33	427	587	814	full	33	814
SRR21494940.124	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	538	582	37.6	0.0000000012	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	812	856	50.3	0.00000000000013	31	811	31	424	583	811	full	31	811
SRR21494940.89	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	32	32.7	0.000000044	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	537	578	37.1	0.0000000018	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	33	809	33	425	579	809	full	33	809
SRR21494940.890	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	45	78	31.6	0.000000095	2_5.8_Fungi_Ge_58S_start_zero_long	-	482	525	50.6	0.00000000000012	3_End_Fungi_Ge_58S_end_fourteenb_long	-	595	638	49.5	0.00000000000024	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	869	914	53.8	0.00000000000001	79	868	79	481	639	868	full	79	868
SRR21494940.872	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_threed_long	-	431	473	45.2	0.0000000000051	3_End_Fungi_Ge_58S_end_fourteenb_long	-	542	585	34.8	0.0000000097	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	809	854	47.7	0.00000000000084	32	808	32	430	586	808	full	32	808
SRR21494940.471	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	28	33.2	0.000000031	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	813	857	60	0.00000000000000013	29	812	29	425	581	812	full	29	812
SRR21494940.764	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	540	582	48	0.00000000000074	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	811	855	60	0.00000000000000013	32	810	32	425	583	810	full	32	810
SRR21494940.354	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	543	587	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	819	863	60	0.00000000000000013	32	818	32	429	588	818	full	32	818
SRR21494940.335	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	545	589	47.1	0.0000000000013	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	863	52.4	0.000000000000029	31	817	31	425	590	817	full	31	817
SRR21494940.989	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	427	471	55.5	0.0000000000000037	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	583	44.7	0.0000000000078	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	818	866	47.3	0.0000000000012	31	817	31	426	584	817	full	31	817
SRR21494940.122	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	31	35.5	0.0000000059	2_5.8_Fungi_Ge_58S_start_zero_long	-	418	461	49.8	0.00000000000023	3_End_Fungi_Ge_58S_end_fourteenb_long	-	530	574	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	807	851	60	0.00000000000000013	32	806	32	417	575	806	full	32	806
SRR21494940.982	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	29.4	0.00000047	2_5.8_Fungi_Ge_58S_start_onee_long	+	429	473	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	586	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_elevenc_long	+	818	862	52.8	0.000000000000021	31	817	31	428	587	817	full	31	817
SRR21494940.477	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	31	35.5	0.0000000059	2_5.8_Fungi_Ge_58S_start_onee_long	-	419	463	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	532	576	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	807	851	60	0.00000000000000013	32	806	32	418	577	806	full	32	806
SRR21494940.388	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	420	464	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	533	576	45.9	0.0000000000032	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	807	852	54	0.0000000000000092	31	806	31	419	577	806	full	31	806
SRR21494940.871	1_SSU_Fungi_Cr_1_SSU_end_long	+	1	31	36.2	0.0000000036	2_5.8_Fungi_Ge_58S_start_onee_long	+	424	468	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	537	580	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	861	56.3	0.0000000000000017	32	816	32	423	581	816	full	32	816
SRR21494940.37	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	543	586	49.5	0.00000000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	818	862	46	0.000000000003	32	817	32	429	587	817	full	32	817
SRR21494940.162	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	425	468	31.7	0.0000001	3_End_Fungi_Ge_58S_end_fourteenb_long	-	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	816	860	60	0.00000000000000013	32	815	32	424	584	815	full	32	815
SRR21494940.554	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	27	31.1	0.00000014	2_5.8_Fungi_Ge_58S_start_zero_long	+	431	473	48.9	0.00000000000042	3_End_Fungi_Ge_58S_end_fourteenb_long	+	542	586	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	819	860	31.6	0.000000091	28	818	28	430	587	818	full	28	818
SRR21494940.646	1_SSU_Fungi_Cr_1_SSU_end_long	+	1	31	38.9	0.0000000005	2_5.8_Fungi_Ge_58S_start_onee_long	+	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	539	583	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	817	861	60	0.00000000000000013	32	816	32	425	584	816	full	32	816
SRR21494940.905	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Cr_58S_start_long	-	424	467	52.3	0.000000000000031	3_End_Fungi_Ge_58S_end_fourteenb_long	-	536	580	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	808	852	60	0.00000000000000013	32	807	32	423	581	807	full	32	807
SRR21494940.144	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	543	585	47.6	0.00000000000096	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	60	0.00000000000000013	32	809	32	429	586	809	full	32	809
SRR21494940.676	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	428	472	58.9	0.0000000000000003	3_End_Fungi_Tu_58S_end_twentysix_long	+	541	584	27.4	0.0000022	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	857	53.7	0.000000000000011	31	810	31	427	585	810	full	31	810
SRR21494940.424	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_onee_long	-	426	470	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	541	585	40.9	0.00000000012	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	813	857	60	0.00000000000000013	32	812	32	425	586	812	full	32	812
SRR21494940.626	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	423	476	59.1	0.00000000000000027	3_End_Fungi_Ge_58S_end_fourteenb_long	+	540	584	54.6	0.0000000000000064	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	811	855	60	0.00000000000000013	31	810	31	422	585	810	full	31	810
SRR21494940.43	1_SSU_Fungi_Ge_1_SSU_end_onea_long	-	1	34	36.7	0.0000000023	2_5.8_Fungi_Ge_58S_start_onee_long	-	425	469	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	-	538	582	55.6	0.000000000000003	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	810	854	56.3	0.0000000000000017	35	809	35	424	583	809	full	35	809
SRR21494940.877	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	24	26.1	0.000005	2_5.8_Fungi_Ge_58S_start_zero_long	+	419	464	52.2	0.000000000000041	3_End_Fungi_Ge_58S_end_fourteenb_long	+	531	576	39.9	0.00000000025	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	805	849	60	0.00000000000000013	25	804	25	418	577	804	full	25	804
SRR21494940.204	1_SSU_Fungi_Tu_1_SSU_end_five_long	+	1	25	27.7	0.0000016	2_5.8_Fungi_Ge_58S_start_onee_long	+	414	458	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	526	569	35.9	0.0000000042	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	800	844	60	0.00000000000000013	26	799	26	413	570	799	full	26	799
SRR21494940.312	1_SSU_Fungi_Tu_1_SSU_end_five_long	-	1	31	38.8	0.00000000052	2_5.8_Fungi_Ge_58S_start_zero_long	-	436	482	51.8	0.000000000000051	3_End_Fungi_Ge_58S_end_fourteenb_long	-	553	596	47.3	0.0000000000012	4_LSU_Fungi_Ge_4_LSU_start_eight_long	-	827	871	43.5	0.000000000017	32	826	32	435	597	826	full	32	826
SRR21494940.445	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	430	474	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	587	38.4	0.00000000074	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	819	863	60	0.00000000000000013	31	818	31	429	588	818	full	31	818
SRR21494940.632	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_zero_long	+	426	475	47.4	0.0000000000012	3_End_Fungi_Ge_58S_end_fourteenb_long	+	544	587	46.3	0.0000000000024	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	819	863	60	0.00000000000000013	31	818	31	425	588	818	full	31	818
SRR21494940.131	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	435	479	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	548	590	37.2	0.0000000017	4_LSU_Fungi_Ge_4_LSU_start_eight_long	+	819	862	52.3	0.000000000000033	31	818	31	434	591	818	full	31	818
SRR21494940.359	1_SSU_Fungi_Ge_1_SSU_end_onea_long	+	1	30	37.1	0.0000000018	2_5.8_Fungi_Ge_58S_start_onee_long	+	431	475	58.9	0.0000000000000003	3_End_Fungi_Ge_58S_end_fourteenb_long	+	546	589	42.7	0.000000000034	4_LSU_Fungi_Ge_4_LSU_start_zerod_long	+	823	869	47.7	0.00000000000084	31	822	31	430	590	822	full	31	822
